서울특별시, 동대문구, 장안2동, 11060880, 43.3, 31425
서울특별시, 동대문구, 이문1동, 11060890, 45, 18696
서울특별시, 동대문구, 이문2동, 11060900, 44.5, 19337
서울특별시, 동대문구, 답십리1동, 11060910, 42.8, 27723
서울특별시, 중랑구, 면목2동, 11070520, 44.8, 22990
서울특별시, 중랑구, 면목4동, 11070540, 44.7, 18126
서울특별시, 중랑구, 면목5동, 11070550, 42.8, 14242
서울특별시, 중랑구, 면목7동, 11070570, 45, 20723
서울특별시, 중랑구, 상봉1동, 11070590, 43.2, 23215
서울특별시, 중랑구, 상봉2동, 11070600, 44.7, 19378
서울특별시, 중랑구, 중화1동, 11070610, 43.8, 18915
서울특별시, 중랑구, 중화2동, 11070620, 45.6, 23632
서울특별시, 중랑구, 묵1동, 11070640, 43.8, 32928
서울특별시, 중랑구, 묵2동, 11070650, 44.5, 18169
서울특별시, 중랑구, 망우3동, 11070680, 45.5, 15647
서울특별시, 중랑구, 신내1동, 11070690, 43.6, 37064
서울특별시, 중랑구, 신내2동, 11070700, 44.7, 19761
서울특별시, 중랑구, 면목본동, 11070710, 44.8, 32117
서울특별시, 중랑구, 면목3·8동, 11070720, 45.1, 23714
서울특별시, 중랑구, 망우본동, 11070730, 44.8, 29963
서울특별시, 성북구, 돈암1동, 11080580, 44.6, 14049
서울특별시, 성북구, 돈암2동, 11080590, 42.9, 22565
서울특별시, 성북구, 안암동, 11080600, 44.7, 17134
서울특별시, 성북구, 보문동, 11080610, 44.7, 15103
서울특별시, 성북구, 정릉1동, 11080620, 43.6, 17769
서울특별시, 성북구, 정릉2동, 11080630, 44.1, 22158
서울특별시, 성북구, 정릉3동, 11080640, 46.3, 15924
서울특별시, 성북구, 정릉4동, 11080650, 44.4, 23975
서울특별시, 성북구, 길음1동, 11080660, 41.9, 33753
서울특별시, 성북구, 길음2동, 11080680, 43.1, 16217
서울특별시, 성북구, 월곡1동, 11080710, 43.5, 25368
서울특별시, 성북구, 월곡2동, 11080720, 45.2, 19089
서울특별시, 성북구, 장위1동, 11080760, 43.5, 23153
서울특별시, 성북구, 장위2동, 11080770, 46.2, 13196
서울특별시, 성북구, 장위3동, 11080780, 41.6, 15183
서울특별시, 성북구, 성북동, 11080810, 45.2, 15452
서울특별시, 성북구, 삼선동, 11080820, 44.6, 22145
